"","playerID","yearID","teamID","lgID","inseason","G","W","L","rank","plyrMgr","Glast2","Wlast2","Llast2","PercentLast2","Glast3","Wlast3","Llast3","PercentLast3","totalgames","totalwins","totalloss","totalavgrank","totalseasons"
"883","fohlle01",1923,"SLA","AL",1,103,52,49,5,"N",257,145,110,0.56420233463035,411,226,183,0.549878345498783,411,226,183,3.33333333333333,3
"884","fonsele01",1932,"CHA","AL",1,152,49,102,7,"Y",NA,NA,NA,0.322368421052632,NA,NA,NA,0.322368421052632,318,120,196,7,3
"885","fonsele01",1933,"CHA","AL",1,151,67,83,6,"Y",303,116,185,0.382838283828383,NA,NA,NA,0.382838283828383,318,120,196,7,3
"886","fonsele01",1934,"CHA","AL",1,15,4,11,8,"N",166,71,94,0.427710843373494,318,120,196,0.377358490566038,318,120,196,7,3
"887","foutzda01",1893,"BRO","NL",1,130,65,63,7,"Y",NA,NA,NA,0.5,NA,NA,NA,0.5,532,264,257,6.75,4
"888","foutzda01",1894,"BRO","NL",1,135,70,61,5,"Y",265,135,124,0.509433962264151,NA,NA,NA,0.509433962264151,532,264,257,6.75,4
"889","foutzda01",1895,"BRO","NL",1,134,71,60,5,"Y",269,141,121,0.524163568773234,399,206,184,0.516290726817043,532,264,257,6.75,4
"890","foutzda01",1896,"BRO","NL",1,133,58,73,10,"Y",267,129,133,0.48314606741573,402,199,194,0.495024875621891,532,264,257,6.75,4
"891","foxch01",1983,"CHN","NL",2,39,17,22,5,"N",NA,NA,NA,0.435897435897436,NA,NA,NA,0.435897435897436,39,17,22,5,1
"892","foxch01",1976,"MON","NL",2,34,12,22,6,"N",NA,NA,NA,0.352941176470588,NA,NA,NA,0.352941176470588,34,12,22,6,1
"893","foxch01",1970,"SFN","NL",2,120,67,53,3,"N",NA,NA,NA,0.558333333333333,NA,NA,NA,0.558333333333333,675,348,327,3.4,5
"894","foxch01",1971,"SFN","NL",1,162,90,72,1,"N",282,157,125,0.556737588652482,NA,NA,NA,0.556737588652482,675,348,327,3.4,5
"895","foxch01",1972,"SFN","NL",1,155,69,86,5,"N",317,159,158,0.501577287066246,437,226,211,0.517162471395881,675,348,327,3.4,5
"896","foxch01",1973,"SFN","NL",1,162,88,74,3,"N",317,157,160,0.495268138801262,479,247,232,0.515657620041754,675,348,327,3.4,5
"897","foxch01",1974,"SFN","NL",1,76,34,42,5,"N",238,122,116,0.512605042016807,393,191,202,0.486005089058524,675,348,327,3.4,5
"898","francte01",2004,"BOS","AL",1,162,98,64,2,"N",NA,NA,NA,0.604938271604938,NA,NA,NA,0.604938271604938,1296,744,552,2.25,8
"899","francte01",2005,"BOS","AL",1,162,95,67,2,"N",324,193,131,0.595679012345679,NA,NA,NA,0.595679012345679,1296,744,552,2.25,8
"900","francte01",2006,"BOS","AL",1,162,86,76,3,"N",324,181,143,0.558641975308642,486,279,207,0.574074074074074,1296,744,552,2.25,8
"901","francte01",2007,"BOS","AL",1,162,96,66,1,"N",324,182,142,0.561728395061728,486,277,209,0.569958847736626,1296,744,552,2.25,8
"902","francte01",2008,"BOS","AL",1,162,95,67,2,"N",324,191,133,0.589506172839506,486,277,209,0.569958847736626,1296,744,552,2.25,8
"903","francte01",2009,"BOS","AL",1,162,95,67,2,"N",324,190,134,0.58641975308642,486,286,200,0.588477366255144,1296,744,552,2.25,8
"904","francte01",2010,"BOS","AL",1,162,89,73,3,"N",324,184,140,0.567901234567901,486,279,207,0.574074074074074,1296,744,552,2.25,8
"905","francte01",2011,"BOS","AL",1,162,90,72,3,"N",324,179,145,0.552469135802469,486,274,212,0.563786008230453,1296,744,552,2.25,8
"906","francte01",2013,"CLE","AL",1,162,92,70,2,"N",NA,NA,NA,0.567901234567901,NA,NA,NA,0.567901234567901,646,352,294,2.25,4
"907","francte01",2014,"CLE","AL",1,162,85,77,3,"N",324,177,147,0.546296296296296,NA,NA,NA,0.546296296296296,646,352,294,2.25,4
"908","francte01",2015,"CLE","AL",1,161,81,80,3,"N",323,166,157,0.513931888544892,485,258,227,0.531958762886598,646,352,294,2.25,4
"909","francte01",2016,"CLE","AL",1,161,94,67,1,"N",322,175,147,0.543478260869565,484,260,224,0.537190082644628,646,352,294,2.25,4
"910","francte01",1997,"PHI","NL",1,162,68,94,5,"N",NA,NA,NA,0.419753086419753,NA,NA,NA,0.419753086419753,648,285,363,4,4
"911","francte01",1998,"PHI","NL",1,162,75,87,3,"N",324,143,181,0.441358024691358,NA,NA,NA,0.441358024691358,648,285,363,4,4
"912","francte01",1999,"PHI","NL",1,162,77,85,3,"N",324,152,172,0.469135802469136,486,220,266,0.452674897119342,648,285,363,4,4
"913","francte01",2000,"PHI","NL",1,162,65,97,5,"N",324,142,182,0.438271604938272,486,217,269,0.446502057613169,648,285,363,4,4
"914","frankhe01",1977,"CHN","NL",1,162,81,81,4,"N",NA,NA,NA,0.5,NA,NA,NA,0.5,479,238,241,4,3
"915","frankhe01",1978,"CHN","NL",1,162,79,83,3,"N",324,160,164,0.493827160493827,NA,NA,NA,0.493827160493827,479,238,241,4,3
"916","frankhe01",1979,"CHN","NL",1,155,78,77,5,"N",317,157,160,0.495268138801262,479,238,241,0.496868475991649,479,238,241,4,3
"917","frankhe01",1965,"SFN","NL",1,163,95,67,2,"N",NA,NA,NA,0.582822085889571,NA,NA,NA,0.582822085889571,649,367,280,2,4
"918","frankhe01",1966,"SFN","NL",1,161,93,68,2,"N",324,188,135,0.580246913580247,NA,NA,NA,0.580246913580247,649,367,280,2,4
"919","frankhe01",1967,"SFN","NL",1,162,91,71,2,"N",323,184,139,0.569659442724458,486,279,206,0.574074074074074,649,367,280,2,4
"920","frankhe01",1968,"SFN","NL",1,163,88,74,2,"N",325,179,145,0.550769230769231,486,272,213,0.559670781893004,649,367,280,2,4
"921","frazege99",1890,"SR2","AA",1,71,31,40,6,"N",NA,NA,NA,0.436619718309859,NA,NA,NA,0.436619718309859,117,51,65,6,2
"922","frazege99",1890,"SR2","AA",3,46,20,25,6,"N",117,51,65,0.435897435897436,NA,NA,NA,0.435897435897436,117,51,65,6,2
"923","frazijo01",1976,"NYN","NL",1,162,86,76,3,"N",NA,NA,NA,0.530864197530864,NA,NA,NA,0.530864197530864,207,101,106,4.5,2
"924","frazijo01",1977,"NYN","NL",1,45,15,30,6,"N",207,101,106,0.48792270531401,NA,NA,NA,0.48792270531401,207,101,106,4.5,2
"925","fregoji01",1978,"CAL","AL",2,117,62,55,2,"N",NA,NA,NA,0.52991452991453,NA,NA,NA,0.52991452991453,486,237,249,3.25,4
"926","fregoji01",1979,"CAL","AL",1,162,88,74,1,"N",279,150,129,0.537634408602151,NA,NA,NA,0.537634408602151,486,237,249,3.25,4
"927","fregoji01",1980,"CAL","AL",1,160,65,95,6,"N",322,153,169,0.475155279503106,439,215,224,0.489749430523918,486,237,249,3.25,4
"928","fregoji01",1981,"CAL","AL",1,47,22,25,4,"N",207,87,120,0.420289855072464,369,175,194,0.474254742547426,486,237,249,3.25,4
"929","fregoji01",1986,"CHA","AL",3,96,45,51,5,"N",NA,NA,NA,0.46875,NA,NA,NA,0.46875,419,193,226,5,3
"930","fregoji01",1987,"CHA","AL",1,162,77,85,5,"N",258,122,136,0.472868217054264,NA,NA,NA,0.472868217054264,419,193,226,5,3
"931","fregoji01",1988,"CHA","AL",1,161,71,90,5,"N",323,148,175,0.458204334365325,419,193,226,0.460620525059666,419,193,226,5,3
"932","fregoji01",1991,"PHI","NL",2,149,74,75,3,"N",NA,NA,NA,0.496644295302013,NA,NA,NA,0.496644295302013,894,431,463,3.66666666666667,6
"933","fregoji01",1992,"PHI","NL",1,162,70,92,6,"N",311,144,167,0.463022508038585,NA,NA,NA,0.463022508038585,894,431,463,3.66666666666667,6
"934","fregoji01",1993,"PHI","NL",1,162,97,65,1,"N",324,167,157,0.515432098765432,473,241,232,0.509513742071882,894,431,463,3.66666666666667,6
"935","fregoji01",1994,"PHI","NL",1,115,54,61,4,"N",277,151,126,0.545126353790614,439,221,218,0.503416856492027,894,431,463,3.66666666666667,6
"936","fregoji01",1995,"PHI","NL",1,144,69,75,3,"N",259,123,136,0.474903474903475,421,220,201,0.522565320665083,894,431,463,3.66666666666667,6
"937","fregoji01",1996,"PHI","NL",1,162,67,95,5,"N",306,136,170,0.444444444444444,421,190,231,0.451306413301663,894,431,463,3.66666666666667,6
"938","fregoji01",1999,"TOR","AL",1,162,84,78,3,"N",NA,NA,NA,0.518518518518518,NA,NA,NA,0.518518518518518,324,167,157,3,2
"939","fregoji01",2000,"TOR","AL",1,162,83,79,3,"N",324,167,157,0.515432098765432,NA,NA,NA,0.515432098765432,324,167,157,3,2
"940","freyji99",1984,"CHN","NL",1,161,96,65,1,"N",NA,NA,NA,0.596273291925466,NA,NA,NA,0.596273291925466,379,196,182,3.33333333333333,3
"941","freyji99",1985,"CHN","NL",1,162,77,84,4,"N",323,173,149,0.535603715170279,NA,NA,NA,0.535603715170279,379,196,182,3.33333333333333,3
"942","freyji99",1986,"CHN","NL",1,56,23,33,5,"N",218,100,117,0.458715596330275,379,196,182,0.517150395778364,379,196,182,3.33333333333333,3
"943","freyji99",1980,"KCA","AL",1,162,97,65,1,"N",NA,NA,NA,0.598765432098765,NA,NA,NA,0.598765432098765,232,127,105,1,2
"944","freyji99",1981,"KCA","AL",1,70,30,40,1,"N",232,127,105,0.547413793103448,NA,NA,NA,0.547413793103448,232,127,105,1,2
"945","friscfr01",1949,"CHN","NL",2,104,42,62,8,"N",NA,NA,NA,0.403846153846154,NA,NA,NA,0.403846153846154,339,141,196,7.66666666666667,3
"946","friscfr01",1950,"CHN","NL",1,154,64,89,7,"N",258,106,151,0.410852713178295,NA,NA,NA,0.410852713178295,339,141,196,7.66666666666667,3
"947","friscfr01",1951,"CHN","NL",1,81,35,45,8,"N",235,99,134,0.421276595744681,339,141,196,0.415929203539823,339,141,196,7.66666666666667,3
"948","friscfr01",1940,"PIT","NL",1,156,78,76,4,"N",NA,NA,NA,0.5,NA,NA,NA,0.5,1085,539,528,4.28571428571429,7
"949","friscfr01",1941,"PIT","NL",1,156,81,73,4,"N",312,159,149,0.509615384615385,NA,NA,NA,0.509615384615385,1085,539,528,4.28571428571429,7
"950","friscfr01",1942,"PIT","NL",1,151,66,81,5,"N",307,147,154,0.478827361563518,463,225,230,0.485961123110151,1085,539,528,4.28571428571429,7
"951","friscfr01",1943,"PIT","NL",1,157,80,74,4,"N",308,146,155,0.474025974025974,464,227,228,0.489224137931034,1085,539,528,4.28571428571429,7
"952","friscfr01",1944,"PIT","NL",1,158,90,63,2,"N",315,170,137,0.53968253968254,466,236,218,0.506437768240343,1085,539,528,4.28571428571429,7
"953","friscfr01",1945,"PIT","NL",1,155,82,72,4,"N",313,172,135,0.549520766773163,470,252,209,0.536170212765957,1085,539,528,4.28571428571429,7
"954","friscfr01",1946,"PIT","NL",1,152,62,89,7,"N",307,144,161,0.469055374592834,465,234,224,0.503225806451613,1085,539,528,4.28571428571429,7
"955","friscfr01",1933,"SLN","NL",2,63,36,26,5,"Y",NA,NA,NA,0.571428571428571,NA,NA,NA,0.571428571428571,822,458,354,3.33333333333333,6
"956","friscfr01",1934,"SLN","NL",1,154,95,58,1,"Y",217,131,84,0.603686635944701,NA,NA,NA,0.603686635944701,822,458,354,3.33333333333333,6
"957","friscfr01",1935,"SLN","NL",1,154,96,58,2,"Y",308,191,116,0.62012987012987,371,227,142,0.611859838274933,822,458,354,3.33333333333333,6
"958","friscfr01",1936,"SLN","NL",1,155,87,67,2,"Y",309,183,125,0.592233009708738,463,278,183,0.600431965442765,822,458,354,3.33333333333333,6
"959","friscfr01",1937,"SLN","NL",1,157,81,73,4,"Y",312,168,140,0.538461538461538,466,264,198,0.566523605150215,822,458,354,3.33333333333333,6
"960","friscfr01",1938,"SLN","NL",1,139,63,72,6,"N",296,144,145,0.486486486486487,451,231,212,0.51219512195122,822,458,354,3.33333333333333,6
"961","fuchsju99",1929,"BSN","NL",1,154,56,98,8,"N",NA,NA,NA,0.363636363636364,NA,NA,NA,0.363636363636364,154,56,98,8,1
"962","gaffnjo99",1886,"WS8","NL",2,43,15,25,8,"N",NA,NA,NA,0.348837209302326,NA,NA,NA,0.348837209302326,169,61,101,7.5,2
"963","gaffnjo99",1887,"WS8","NL",1,126,46,76,7,"N",169,61,101,0.36094674556213,NA,NA,NA,0.36094674556213,169,61,101,7.5,2
"964","galanma99",1999,"HOU","NL",2,27,13,14,2,"N",NA,NA,NA,0.481481481481481,NA,NA,NA,0.481481481481481,27,13,14,2,1
"965","galvipu01",1885,"BFN","NL",1,24,7,17,7,"Y",NA,NA,NA,0.291666666666667,NA,NA,NA,0.291666666666667,24,7,17,7,1
"966","ganzejo01",1915,"BRF","FL",2,35,17,18,7,"N",NA,NA,NA,0.485714285714286,NA,NA,NA,0.485714285714286,35,17,18,7,1
"967","ganzejo01",1908,"CIN","NL",1,155,73,81,5,"Y",NA,NA,NA,0.470967741935484,NA,NA,NA,0.470967741935484,155,73,81,5,1
"968","garcida99",1977,"CAL","AL",2,81,35,46,5,"N",NA,NA,NA,0.432098765432099,NA,NA,NA,0.432098765432099,126,60,66,3.5,2
"969","garcida99",1978,"CAL","AL",1,45,25,20,2,"N",126,60,66,0.476190476190476,NA,NA,NA,0.476190476190476,126,60,66,3.5,2
"970","garcida99",1979,"CLE","AL",2,66,38,28,6,"N",NA,NA,NA,0.575757575757576,NA,NA,NA,0.575757575757576,491,247,244,6,4
"971","garcida99",1980,"CLE","AL",1,160,79,81,6,"N",226,117,109,0.517699115044248,NA,NA,NA,0.517699115044248,491,247,244,6,4
"972","garcida99",1981,"CLE","AL",1,103,52,51,5,"N",263,131,132,0.498098859315589,329,169,160,0.513677811550152,491,247,244,6,4
"973","garcida99",1982,"CLE","AL",1,162,78,84,7,"N",265,130,135,0.490566037735849,425,209,216,0.491764705882353,491,247,244,6,4
"974","gardero01",2002,"MIN","AL",1,161,94,67,1,"N",NA,NA,NA,0.583850931677019,NA,NA,NA,0.583850931677019,2107,1068,1039,2.53846153846154,13
"975","gardero01",2003,"MIN","AL",1,162,90,72,1,"N",323,184,139,0.569659442724458,NA,NA,NA,0.569659442724458,2107,1068,1039,2.53846153846154,13
"976","gardero01",2004,"MIN","AL",1,162,92,70,1,"N",324,182,142,0.561728395061728,485,276,209,0.569072164948454,2107,1068,1039,2.53846153846154,13
"977","gardero01",2005,"MIN","AL",1,162,83,79,3,"N",324,175,149,0.540123456790123,486,265,221,0.545267489711934,2107,1068,1039,2.53846153846154,13
"978","gardero01",2006,"MIN","AL",1,162,96,66,1,"N",324,179,145,0.552469135802469,486,271,215,0.55761316872428,2107,1068,1039,2.53846153846154,13
"979","gardero01",2007,"MIN","AL",1,162,79,83,3,"N",324,175,149,0.540123456790123,486,258,228,0.530864197530864,2107,1068,1039,2.53846153846154,13
"980","gardero01",2008,"MIN","AL",1,163,88,75,2,"N",325,167,158,0.513846153846154,487,263,224,0.540041067761807,2107,1068,1039,2.53846153846154,13
"981","gardero01",2009,"MIN","AL",1,163,87,76,1,"N",326,175,151,0.53680981595092,488,254,234,0.520491803278688,2107,1068,1039,2.53846153846154,13
"982","gardero01",2010,"MIN","AL",1,162,94,68,1,"N",325,181,144,0.556923076923077,488,269,219,0.551229508196721,2107,1068,1039,2.53846153846154,13
"983","gardero01",2011,"MIN","AL",1,162,63,99,5,"N",324,157,167,0.484567901234568,487,244,243,0.501026694045175,2107,1068,1039,2.53846153846154,13
"984","gardero01",2012,"MIN","AL",1,162,66,96,5,"N",324,129,195,0.398148148148148,486,223,263,0.458847736625514,2107,1068,1039,2.53846153846154,13
"985","gardero01",2013,"MIN","AL",1,162,66,96,4,"N",324,132,192,0.407407407407407,486,195,291,0.401234567901235,2107,1068,1039,2.53846153846154,13
"986","gardero01",2014,"MIN","AL",1,162,70,92,5,"N",324,136,188,0.419753086419753,486,202,284,0.415637860082305,2107,1068,1039,2.53846153846154,13
"987","gardnbi02",1987,"KCA","AL",1,126,62,64,2,"N",NA,NA,NA,0.492063492063492,NA,NA,NA,0.492063492063492,126,62,64,2,1
"988","gardnbi02",1981,"MIN","AL",2,73,30,43,4,"N",NA,NA,NA,0.410958904109589,NA,NA,NA,0.410958904109589,621,268,353,4.8,5
"989","gardnbi02",1982,"MIN","AL",1,162,60,102,7,"N",235,90,145,0.382978723404255,NA,NA,NA,0.382978723404255,621,268,353,4.8,5
"990","gardnbi02",1983,"MIN","AL",1,162,70,92,6,"N",324,130,194,0.401234567901235,397,160,237,0.403022670025189,621,268,353,4.8,5
"991","gardnbi02",1984,"MIN","AL",1,162,81,81,3,"N",324,151,173,0.466049382716049,486,211,275,0.434156378600823,621,268,353,4.8,5
"992","gardnbi02",1985,"MIN","AL",1,62,27,35,4,"N",224,108,116,0.482142857142857,386,178,208,0.461139896373057,621,268,353,4.8,5
"993","garneph01",2000,"DET","AL",1,162,79,83,3,"N",NA,NA,NA,0.487654320987654,NA,NA,NA,0.487654320987654,330,145,185,4,3
"994","garneph01",2001,"DET","AL",1,162,66,96,4,"N",324,145,179,0.447530864197531,NA,NA,NA,0.447530864197531,330,145,185,4,3
"995","garneph01",2002,"DET","AL",1,6,0,6,5,"N",168,66,102,0.392857142857143,330,145,185,0.439393939393939,330,145,185,4,3
"996","garneph01",2004,"HOU","NL",2,74,48,26,2,"N",NA,NA,NA,0.648648648648649,NA,NA,NA,0.648648648648649,530,277,252,3,4
"997","garneph01",2005,"HOU","NL",1,163,89,73,2,"N",237,137,99,0.578059071729958,NA,NA,NA,0.578059071729958,530,277,252,3,4
"998","garneph01",2006,"HOU","NL",1,162,82,80,2,"N",325,171,153,0.526153846153846,399,219,179,0.548872180451128,530,277,252,3,4
"999","garneph01",2007,"HOU","NL",1,131,58,73,6,"N",293,140,153,0.477815699658703,456,229,226,0.50219298245614,530,277,252,3,4
"1000","garneph01",1998,"MIL","NL",1,162,74,88,5,"N",NA,NA,NA,0.45679012345679,NA,NA,NA,0.45679012345679,274,126,148,5,2
"1001","garneph01",1999,"MIL","NL",1,112,52,60,5,"N",274,126,148,0.45985401459854,NA,NA,NA,0.45985401459854,274,126,148,5,2
"1002","garneph01",1992,"ML4","AL",1,162,92,70,2,"N",NA,NA,NA,0.567901234567901,NA,NA,NA,0.567901234567901,907,437,469,4,6
"1003","garneph01",1993,"ML4","AL",1,162,69,93,7,"N",324,161,163,0.496913580246914,NA,NA,NA,0.496913580246914,907,437,469,4,6
"1004","garneph01",1994,"ML4","AL",1,115,53,62,5,"N",277,122,155,0.44043321299639,439,214,225,0.4874715261959,907,437,469,4,6
"1005","garneph01",1995,"ML4","AL",1,144,65,79,4,"N",259,118,141,0.455598455598456,421,187,234,0.444180522565321,907,437,469,4,6
"1006","garneph01",1996,"ML4","AL",1,163,80,82,3,"N",307,145,161,0.472312703583062,422,198,223,0.469194312796209,907,437,469,4,6
"1007","garneph01",1997,"ML4","AL",1,161,78,83,3,"N",324,158,165,0.487654320987654,468,223,244,0.476495726495726,907,437,469,4,6
"1008","gastoci01",1989,"TOR","AL",2,126,77,49,1,"N",NA,NA,NA,0.611111111111111,NA,NA,NA,0.611111111111111,1731,894,837,2.76923076923077,13
"1009","gastoci01",1990,"TOR","AL",1,162,86,76,2,"N",288,163,125,0.565972222222222,NA,NA,NA,0.565972222222222,1731,894,837,2.76923076923077,13
"1010","gastoci01",1991,"TOR","AL",1,120,66,54,1,"N",282,152,130,0.539007092198582,408,229,179,0.561274509803922,1731,894,837,2.76923076923077,13
"1011","gastoci01",1991,"TOR","AL",3,9,6,3,1,"N",129,72,57,0.558139534883721,291,158,133,0.542955326460481,1731,894,837,2.76923076923077,13
"1012","gastoci01",1992,"TOR","AL",1,162,96,66,1,"N",171,102,69,0.596491228070175,291,168,123,0.577319587628866,1731,894,837,2.76923076923077,13
"1013","gastoci01",1993,"TOR","AL",1,162,95,67,1,"N",324,191,133,0.589506172839506,333,197,136,0.591591591591592,1731,894,837,2.76923076923077,13
"1014","gastoci01",1994,"TOR","AL",1,115,55,60,3,"N",277,150,127,0.541516245487365,439,246,193,0.560364464692483,1731,894,837,2.76923076923077,13
"1015","gastoci01",1995,"TOR","AL",1,144,56,88,5,"N",259,111,148,0.428571428571429,421,206,215,0.489311163895487,1731,894,837,2.76923076923077,13
"1016","gastoci01",1996,"TOR","AL",1,162,74,88,4,"N",306,130,176,0.42483660130719,421,185,236,0.439429928741093,1731,894,837,2.76923076923077,13
"1017","gastoci01",1997,"TOR","AL",1,157,72,85,5,"N",319,146,173,0.457680250783699,463,202,261,0.436285097192225,1731,894,837,2.76923076923077,13
"1018","gastoci01",2008,"TOR","AL",2,88,51,37,4,"N",245,123,122,0.502040816326531,407,197,210,0.484029484029484,1731,894,837,2.76923076923077,13
"1019","gastoci01",2009,"TOR","AL",1,162,75,87,4,"N",250,126,124,0.504,407,198,209,0.486486486486487,1731,894,837,2.76923076923077,13
"1020","gastoci01",2010,"TOR","AL",1,162,85,77,4,"N",324,160,164,0.493827160493827,412,211,201,0.512135922330097,1731,894,837,2.76923076923077,13
"1021","gerenbo01",2007,"OAK","AL",1,162,76,86,3,"N",NA,NA,NA,0.469135802469136,NA,NA,NA,0.469135802469136,710,334,376,3.2,5
"1022","gerenbo01",2008,"OAK","AL",1,161,75,86,3,"N",323,151,172,0.46749226006192,NA,NA,NA,0.46749226006192,710,334,376,3.2,5
"1023","gerenbo01",2009,"OAK","AL",1,162,75,87,4,"N",323,150,173,0.464396284829721,485,226,259,0.465979381443299,710,334,376,3.2,5
"1024","gerenbo01",2010,"OAK","AL",1,162,81,81,2,"N",324,156,168,0.481481481481481,485,231,254,0.476288659793814,710,334,376,3.2,5
"1025","gerenbo01",2011,"OAK","AL",1,63,27,36,4,"N",225,108,117,0.48,387,183,204,0.472868217054264,710,334,376,3.2,5
"1026","gerhajo01",1883,"LS2","AA",1,98,52,45,5,"Y",NA,NA,NA,0.530612244897959,NA,NA,NA,0.530612244897959,98,52,45,5,1
"1027","gerhajo01",1890,"SL4","AA",6,38,20,16,3,"Y",NA,NA,NA,0.526315789473684,NA,NA,NA,0.526315789473684,38,20,16,3,1
"1028","gessldo01",1914,"PTF","FL",1,11,3,8,7,"N",NA,NA,NA,0.272727272727273,NA,NA,NA,0.272727272727273,11,3,8,7,1
"1029","gibbojo02",2004,"TOR","AL",2,50,20,30,5,"N",NA,NA,NA,0.4,NA,NA,NA,0.4,1258,644,614,3.22222222222222,9
"1030","gibbojo02",2005,"TOR","AL",1,162,80,82,3,"N",212,100,112,0.471698113207547,NA,NA,NA,0.471698113207547,1258,644,614,3.22222222222222,9
"1031","gibbojo02",2006,"TOR","AL",1,162,87,75,2,"N",324,167,157,0.515432098765432,374,187,187,0.5,1258,644,614,3.22222222222222,9
"1032","gibbojo02",2007,"TOR","AL",1,162,83,79,3,"N",324,170,154,0.524691358024691,486,250,236,0.51440329218107,1258,644,614,3.22222222222222,9
"1033","gibbojo02",2008,"TOR","AL",1,74,35,39,5,"N",236,118,118,0.5,398,205,193,0.515075376884422,1258,644,614,3.22222222222222,9
"1034","gibbojo02",2013,"TOR","AL",1,162,74,88,5,"N",236,109,127,0.461864406779661,398,192,206,0.482412060301508,1258,644,614,3.22222222222222,9
"1035","gibbojo02",2014,"TOR","AL",1,162,83,79,3,"N",324,157,167,0.484567901234568,398,192,206,0.482412060301508,1258,644,614,3.22222222222222,9
"1036","gibbojo02",2015,"TOR","AL",1,162,93,69,1,"N",324,176,148,0.54320987654321,486,250,236,0.51440329218107,1258,644,614,3.22222222222222,9
"1037","gibbojo02",2016,"TOR","AL",1,162,89,73,2,"N",324,182,142,0.561728395061728,486,265,221,0.545267489711934,1258,644,614,3.22222222222222,9
"1038","gibsoge01",1925,"CHN","NL",3,26,12,14,8,"N",NA,NA,NA,0.461538461538462,NA,NA,NA,0.461538461538462,26,12,14,8,1
"1039","gibsoge01",1920,"PIT","NL",1,155,79,75,4,"N",NA,NA,NA,0.509677419354839,NA,NA,NA,0.509677419354839,733,401,330,3,6
"1040","gibsoge01",1921,"PIT","NL",1,154,90,63,2,"N",309,169,138,0.546925566343042,NA,NA,NA,0.546925566343042,733,401,330,3,6
"1041","gibsoge01",1922,"PIT","NL",1,65,32,33,3,"N",219,122,96,0.557077625570776,374,201,171,0.537433155080214,733,401,330,3,6
"1042","gibsoge01",1932,"PIT","NL",1,154,86,68,2,"N",219,118,101,0.538812785388128,373,208,164,0.557640750670241,733,401,330,3,6
"1043","gibsoge01",1933,"PIT","NL",1,154,87,67,2,"N",308,173,135,0.561688311688312,373,205,168,0.549597855227882,733,401,330,3,6
"1044","gibsoge01",1934,"PIT","NL",1,51,27,24,5,"N",205,114,91,0.55609756097561,359,200,159,0.557103064066852,733,401,330,3,6
"1045","gibsoki01",2010,"ARI","NL",2,83,34,49,5,"N",NA,NA,NA,0.409638554216867,NA,NA,NA,0.409638554216867,728,353,375,3.2,5
"1046","gibsoki01",2011,"ARI","NL",1,162,94,68,1,"N",245,128,117,0.522448979591837,NA,NA,NA,0.522448979591837,728,353,375,3.2,5
"1047","gibsoki01",2012,"ARI","NL",1,162,81,81,3,"N",324,175,149,0.540123456790123,407,209,198,0.513513513513513,728,353,375,3.2,5
"1048","gibsoki01",2013,"ARI","NL",1,162,81,81,2,"N",324,162,162,0.5,486,256,230,0.526748971193416,728,353,375,3.2,5
"1049","gibsoki01",2014,"ARI","NL",1,159,63,96,5,"N",321,144,177,0.448598130841121,483,225,258,0.46583850931677,728,353,375,3.2,5
"1050","giffoji99",1884,"IN2","AA",1,87,25,60,11,"N",NA,NA,NA,0.28735632183908,NA,NA,NA,0.28735632183908,87,25,60,11,1
"1051","giffoji99",1885,"NY4","AA",1,108,44,64,7,"N",NA,NA,NA,0.407407407407407,NA,NA,NA,0.407407407407407,125,49,76,7,2
"1052","giffoji99",1886,"NY4","AA",1,17,5,12,7,"N",125,49,76,0.392,NA,NA,NA,0.392,125,49,76,7,2
"1053","girarjo01",2006,"FLO","NL",1,162,78,84,4,"N",NA,NA,NA,0.481481481481481,NA,NA,NA,0.481481481481481,162,78,84,4,1
"1054","girarjo01",2008,"NYA","AL",1,162,89,73,3,"N",NA,NA,NA,0.549382716049383,NA,NA,NA,0.549382716049383,1458,819,639,2.11111111111111,9
"1055","girarjo01",2009,"NYA","AL",1,162,103,59,1,"N",324,192,132,0.592592592592593,NA,NA,NA,0.592592592592593,1458,819,639,2.11111111111111,9
"1056","girarjo01",2010,"NYA","AL",1,162,95,67,2,"N",324,198,126,0.611111111111111,486,287,199,0.590534979423868,1458,819,639,2.11111111111111,9
"1057","girarjo01",2011,"NYA","AL",1,162,97,65,1,"N",324,192,132,0.592592592592593,486,295,191,0.606995884773663,1458,819,639,2.11111111111111,9
"1058","girarjo01",2012,"NYA","AL",1,162,95,67,1,"N",324,192,132,0.592592592592593,486,287,199,0.590534979423868,1458,819,639,2.11111111111111,9
"1059","girarjo01",2013,"NYA","AL",1,162,85,77,3,"N",324,180,144,0.555555555555556,486,277,209,0.569958847736626,1458,819,639,2.11111111111111,9
"1060","girarjo01",2014,"NYA","AL",1,162,84,78,2,"N",324,169,155,0.521604938271605,486,264,222,0.54320987654321,1458,819,639,2.11111111111111,9
"1061","girarjo01",2015,"NYA","AL",1,162,87,75,2,"N",324,171,153,0.527777777777778,486,256,230,0.526748971193416,1458,819,639,2.11111111111111,9
"1062","girarjo01",2016,"NYA","AL",1,162,84,78,4,"N",324,171,153,0.527777777777778,486,255,231,0.524691358024691,1458,819,639,2.11111111111111,9
"1063","glassja01",1889,"IN3","NL",2,67,34,32,7,"Y",NA,NA,NA,0.507462686567164,NA,NA,NA,0.507462686567164,67,34,32,7,1
